playername,elo
Grom,1414.714293677139
D4rkzelda,1414.6738494620304
Benvi,1414.630294480279
JIE,1414.603273114964
Paparotis,1414.5854818758646
Eki,1414.4869279076663
Astra,1414.4632674812085
Yamy,1414.4010732498848
Bolt,1414.2940522289457
Cholito,1414.1806410825295
puppynamer,1414.1712800328935
Tulsa,1414.05011361338
xPatataKamikaze,1414.0346291114977
Limoncello,1414.031270925061
Theos,1413.9049095315895
CaTzzz,1413.8561016214985
Wrekt,1413.7656731965965
Razelock,1413.746213455483
Dipsy,1413.7295692300563
PatateVolante,1413.717776100152
Gabex,1413.6826008487046
THSniper,1413.6646814323915
Matzon,1413.6635683112984
RNATION,1413.5401647951169
tbN,1413.399884249605
Kimi,1413.3673178588383
Interor,1413.3596558555116
Anechek,1413.2936653840438
Savvy,1413.2246291756633
lRoma,1413.206187834196
Bedvolf,1413.125827828882
Svikter,1413.058426020476
Skeden,1413.0012199339385
Bluff,1412.9856090043386
Senshi,1412.9779801425027
Machine,1412.9178770233102
Norwegian,1412.865543945104
HopHopJr,1412.824664669844
Perro,1412.647640506227
Jinno,1412.627146174453
Master Jos,1412.5946377212067
YuJian,1412.4509482342405
Noch,1412.4456461553816
Xiasu,1412.36374430003
Tholem,1412.3189903042924
Cabee,1412.1745170621969
Nado,1412.1453564345015
Ketrab,1412.0866709948275
Lewus,1412.0669568559556
Balyy,1412.0027843009293
Otherness,1411.958002241602
Mazi,1411.8894107147023
Magong,1411.8394844061695
ARDA,1411.7262256217866
WildStars,1411.5309036856677
Ralara,1411.5302379254554
gtrik,1411.5114377282378
Iucid,1411.4512878376142
Knedla,1411.4025612607695
Optimistic Ego,1411.334137890868
Melody,1411.2722178348013
Saddy,1411.2269900833178
GGJJ,1411.1965180344364
Bazu,1411.1807002252351
Shyro,1411.1266345351005
Carrot,1410.922393166676
Blank,1410.791322989384
Mimic v9,1410.7550183365747
Virus,1410.6971302147474
Dantal,1410.6601078120625
Light,1410.623489594697
Sweet,1410.55899148004
Ryan Side,1410.526686046408
Eradan,1410.4446791156436
Wannabe,1410.3826155092474
Frozen Renga,1410.3345106373688
colay,1410.3090496721427
725,1410.2970863308822
Luco,1410.270091755171
legands,1410.2288126165147
Chacon,1410.0410327712652
Mayakuza,1410.0365719842212
Leocich,1409.9144443444136
Elas,1409.9012086707958
Victor,1409.8790224303405
Navatar,1409.7797373738624
depressedirl,1409.7387141351992
huanhuan,1409.712218009576
Creatore,1409.5603606792422
Gerro,1409.544420240888
Don,1409.495247349641
Primo,1409.469047667473
Andreus,1409.4619735955634
Powder,1409.3873924992915
Okahra,1409.3697022829886
FarAway,1409.363707848365
Hivito,1409.345132602026
Rago,1409.2074390514044
Oliver,1409.1463154430255
Ami,1409.135004355404
kct,1409.0742974322752
dax,1408.969703237661
NoticeMeSenpai,1408.9586125034186
Taba,1408.8492726891036
helo,1408.8078221539524
Altrum,1408.7180642512876
BunnyShelby,1408.6430049258183
Popo,1408.6254899860246
EncrypteD,1408.1738961055555
Sysak,1408.1025245320866
Nori,1407.891720761604
Garou,1407.8470636730483
Sheepy,1407.80212387478
Blumigan,1407.782351678674
QTKT,1407.7460769285165
Virtue,1407.669777885547
Maunter,1407.650583518696
Nagi,1407.5490786533137
Logia,1407.4950554272157
EREnko,1407.4676652822293
Mokatte,1407.4424770877183
Ohtori,1407.2272718298707
Return,1407.1198011362017
Saint,1407.0767747639773
ELO SANTA,1407.0469124543306
Dawn,1406.927046492867
Japanese Import,1406.721595875105
Fade,1406.672193065872
Don Hell,1406.5774373144286
Daedra,1406.4615314541545
Darvec,1406.315907346281
Proker,1406.3120274520118
Sebal,1406.294682035828
samy,1406.2261205842449
Howl,1406.187184239818
Day1,1406.161211279582
Leonard,1405.9017223711403
ArcoSagaz,1405.7505911348983
SlodkaPanda,1405.688627413776
Soujin,1405.6810603329957
Nagoya,1405.646996113827
Ballzy,1405.6356339613476
Beni,1405.5873955871475
Valuxitax,1405.4183986967437
Arcane,1405.3001558028582
Sorya,1405.2595654646846
Aerados,1405.250353106362
Gangboong,1405.210662489356
xRequiem,1405.1214765004436
Axelent,1405.0754889562145
Zytah,1404.9845444137836
Alvaro,1404.9606049322244
Haninger,1404.934753903677
Phi1,1404.9334073981652
Funzkai,1404.7291680440312
Tokki,1404.7083203691498
Arutnev,1404.6101031630812
Kawiwi,1404.5845305646087
J04QU1N,1404.5052872921267
HeinseN,1404.3701596129947
Trace,1404.3648176424863
Razvy,1404.3561864540666
Fayonix,1404.3214278493963
Plex,1404.2644647882616
y1hua,1404.2264941765843
HuaYMiao,1404.1378865349886
Mykilu,1404.0913249703358
Ivok,1404.086056061234
CoolCat,1404.0392852485163
Tireurennu,1403.888336351744
Poz,1403.5421073950013
Danasaur,1403.5389426793065
Snurmi,1403.516652574804
Sendo,1403.5059476871863
WildCrocodil,1403.465210199377
Tuomari,1403.2728135703153
Akayso,1403.2705195748067
Qiutian,1403.2088298127928
Joggerss,1403.188047244823
Koxira,1403.1261313948253
Mental,1403.0447245274486
PsYcraw,1402.9267216115222
Sykes,1402.804132008984
Satanico,1402.662243418221
Blueknight,1402.6420950380225
BSilence,1402.3659783116934
Funahwi,1402.3563470100191
Fragnat1c,1402.3061739182149
Macucho,1402.2978668641442
Spacer,1402.1932193185958
Ahzidal,1402.1867585844675
Rosseu,1402.1759226074446
Fear,1402.1690215495305
Angelas,1402.1393968681782
checkerdc,1402.098181134721
KappaSoleil,1402.0927063470244
Alphaa,1402.0167991671665
Sharvel,1401.8477274022516
Scuffed,1401.7744360245144
KatteN,1401.7102373474
YellowYoshi,1401.695245132576
Ardenein,1401.6617199411614
SnK,1401.6016632939686
XUE,1401.5464973869516
1ssue,1401.40524141602
Alvanai,1401.2833875507974
Tsubasa,1401.2222175673037
Kristus,1401.1275124112465
Ciela,1401.1035376558484
PekiDo,1400.9986490370031
QaspieL,1400.963948255849
Darko,1400.9275894103764
Shiage,1400.9072976493208
BurnMyDread,1400.896513301164
SIKINTI321,1400.806331010024
Maxim,1400.7738145618637
VISÃO,1400.6304473810187
Anjo,1400.4891417816784
Wayzen,1400.4881807478266
Maikeu,1400.4750021502562
Godv,1400.1977180086042
Kross,1400.1840398986317
SweatyToast,1400.099669878441
Mik,1400.0485733713433
Relive,1400.0092629027918
Xinyuan,1399.9577204321836
Zeussak,1399.910266509584
rocco521,1399.847370628408
PonX,1399.751257365214
Sulkirito,1399.663923530738
Tziz,1399.6548815075653
Bellow,1399.5700395142617
Mousty,1399.552959241826
Forzent,1399.5039948375895
Xiaodandy,1399.4921047934763
Knika,1399.3429068844528
Naz,1399.2990143769532
Piipous3k,1399.0645638632686
Prince,1398.8713571853973
Enoch,1398.8110704001683
Apples,1398.6899228648713
Darkblight,1398.689498763813
Avril,1398.672780110447
Flacoyo,1398.650839892961
Traffi,1398.582093644461
Vares,1398.5543156885212
Paradox,1398.3541842132938
Suzu,1398.3295405667604
slivovica,1398.0377904593
JJayel,1398.014025603179
Arrogant,1397.9596418599106
Tip,1397.8550351520755
Clown Sky,1397.8207200522158
Draxyr,1397.7622605137094
Ethil,1397.691876407299
Forges,1397.519953189112
Kingamazin,1397.4954145958436
Scottlol,1397.4541241680986
MetaCaptive,1397.4060349431038
Caliste,1397.323491460962
cyraXx,1397.300741414536
Alvke,1397.2179388991146
XERSUS,1397.153330049799
Berik,1397.1231393061855
Bananiasty,1397.1217548121206
Robertoos,1397.0529140845622
Harry,1396.9921834102815
Nike3,1396.966930769476
yOFT,1396.8096728465955
Caxee,1396.7496100162575
Beautiful Korean,1396.698900955979
Witnesss Me,1396.5570665184466
Mento,1396.4182231253628
Kl,1396.2669129159349
Naxyy,1396.142834475551
Momo,1396.1167353366593
Homer,1395.6481903066822
Felopo,1395.6250496725618
Drago,1395.6152033505923
Lenochodecc,1395.5023404214337
leemas,1395.299563257999
Nightstar,1395.2828606512974
Zande,1395.0298641182171
Sh3ry,1395.009304935951
Mafin,1394.979265080632
Tc,1394.8450033041574
Bejjaniii,1394.819534770509
SkB,1394.776850005994
Duglas,1394.7582992728862
Ruso,1394.6964694623207
Kkyul,1394.6719027204088
Powages,1394.514830563473
Ex0h,1394.4496565835543
Nearly,1394.4103209995014
Pseudo,1394.244079278425
ZaFiR,1394.2049673760685
Arguments,1394.151114935892
bingo,1394.1017205850264
Empanadita,1394.03525244737
Avarice,1394.0083661676135
Prince,1393.7861055857911
Gotrek,1393.7836271701494
Ques,1393.7582767364029
Koskinen,1393.736954729526
Gumbeq,1393.5209119552594
Apathing,1393.468967793783
Rolighed,1393.455082651094
Kirito,1393.4101161959095
Circlet,1393.3976256293354
YBB,1393.3473358383585
Kiddo,1393.2361453674189
Tomeito,1393.2316327498663
Dawerko,1393.1016607396396
Never Casual,1393.0165616648355
Gjerg,1392.9858713278377
Punisher,1392.9123665942266
1Haru,1392.7556397112387
Junco,1392.7382000501605
Ribu,1392.5803670908188
Wayy,1392.5277215130786
AdaMed,1392.5152105644777
Doraikon,1392.4935247643098
Bose,1392.322710636588
Kenius,1392.2812555413857
FengDere,1392.200517268865
Ken,1392.1948113646122
Chikitow,1392.1760651490565
Winnie,1392.1202309906655
Hanor,1391.9800347676305
Yato,1391.9421460700014
Feliz,1391.745675450047
Castle,1391.6667684682802
Eragon,1391.5174307732166
Zantimon,1391.4610868924608
Champen,1391.226962014714
Foxy,1391.2197824389905
Yagami,1391.0395499158235
Otter,1391.0390579510447
Incursio,1390.9914377127127
ItSir,1390.921948324594
Whoami,1390.8019868916683
zdengvo,1390.7346659789785
ps 01,1390.5950945564848
csi,1390.48913023069
I Am The IRS,1390.4515380252649
minghai,1390.4458308916544
Environmental,1390.44382292896
Nickstah,1390.3128929714765
numb,1390.280208611692
Rycah,1390.1117683310542
Psilakhs,1389.9793909063455
StarofChaos,1389.9696094591543
Hong2,1389.9363272059747
Buzgej,1389.8081777227462
Bruhruto,1389.7213872581603
Dochi,1389.7149820587415
vodomera,1389.5817104716527
Fortunate,1389.2535712475722
Jaximus,1389.153083222724
Se7en,1389.151748874183
Tonington,1388.7718218716552
Alfie,1388.71385423293
Antimagic,1388.6264302782754
Paolocannone,1388.584492416309
JJK,1388.2194441250706
Awful,1388.0653443632928
Wudan,1388.044172162837
Dogma,1388.037776203231
Qeo,1387.9560001581654
Cleanser,1387.9441150442856
Esito,1387.9404986616478
Tobi4,1387.937637581426
Aziyah,1387.905275257422
Vertigo,1387.5344766556711
Crem,1387.4097384936529
9Lives,1387.3168273324377
Delights,1387.1943566057907
Piu Piu,1387.0551970425822
KOUT,1386.8965041241518
DK,1386.8020773985754
SwinDe,1386.6447973298052
killyou,1386.5733858904366
Emvipi,1386.5470315134355
s1ckdy,1386.394037352082
Techoteco,1386.39050236619
CrawL,1386.345930499639
Prothana,1386.23853395036
Sotsy,1386.15997511618
24,1386.086143827819
Golden Kiwi,1386.02103726702
Hated,1385.911177455619
Pulse,1385.8115365042268
Majkkl,1385.7032646943394
FastDragon,1385.6210220458577
Pyshiro,1385.5213963226424
LittlePwny,1385.3666901527024
ShLaYa,1385.211477652289
yanjee,1385.1695047932635
deathwalker222,1385.053586352727
Sohnar,1385.0443210791266
Gaarfield,1385.0336270606838
Andante,1384.9364450948656
Jhinsane,1384.8346424685838
Baltica,1384.815419817309
Jason,1384.70874303072
Naymore,1384.706988871534
ReinDeer,1384.5239416689517
Kytra,1384.44849916537
omly,1384.252956531195
Air,1384.249620541601
Flick,1384.1956767045356
Jekko,1384.1445835922354
NonStop,1384.1432630711238
Cape,1383.6952256424463
Dudu,1383.5773326521053
SOUPerior,1383.5212462126249
Dal Byul,1383.2939430548497
PikaProx,1383.263661602422
Shinsekai,1383.194484349469
Reus,1382.801753351473
LightFall,1382.6949387430864
Decoy1,1382.4554660394876
Storm,1382.4144827339835
Trashboat,1382.3505499680043
Frostsize,1381.8976893483891
Aldwar,1381.8116396257362
Kantoshi,1381.6715002798176
TheCheeng,1381.5884383396603
Vlk,1381.314648397797
Lauva,1381.2821818214002
Prime,1381.125436761047
Feint,1381.1113807903096
Oltan,1380.8727980716594
CloudStrikee,1380.8683618048913
Feedarias,1380.7962145629942
Nîmu,1380.4099154777575
Immortal,1380.2804187836282
HongCono,1380.1904957827542
Vxpir,1380.1108404506365
Jbraggs,1380.1074153705613
CheonGo,1379.999706137684
Luzbel,1379.9768384195092
Cawn,1379.9426223985747
Coscu,1379.9371190406318
Charca,1379.9050566913202
Destru,1379.8034827783645
Pipinos,1379.7576548730697
Exork,1379.679958772512
findax,1379.6661627115325
Dragonjindi,1379.5927017621532
JTL,1379.4356207944606
ChuffeR,1379.38587096385
Ayax,1379.2980637841029
Jonhy,1379.2497334853826
CoolG,1379.219877642048
Julius,1379.156457924336
Sneez,1379.0806044034064
Rein,1379.021508620045
Sips,1378.9928265917742
SimSin,1378.9476416832736
PinkPoon,1378.9008128255057
Thergan,1378.7758629465068
Alfred,1378.775039712379
Kaffejkas,1378.6353478852295
Raxhy,1378.6047429995365
KINGPOWER,1378.582512283531
Zych,1378.5249920730744
Niles,1378.4611729709272
EliteJoint,1378.260326157943
Shine,1378.2279050581856
FireJack,1378.106461944895
PandaPaws,1378.0318143584454
Tekker,1378.0159887107816
unexpected,1377.987200930506
TreeKangar00,1377.936315109191
Petro,1377.802924786722
isaN,1377.7677037506382
KNOK1,1377.647629148729
Pelu,1377.6233665171708
Wishmaster,1377.5560336381068
jhEEsh,1377.517609224544
Tenus,1377.5133642110547
Fux,1377.4984540444418
FraGio,1377.4982319488593
Meloco,1377.2959388521233
Dizya,1377.255461982228
Heretic,1377.1993125959928
Walrus,1377.1264027885115
Midbeast,1377.1132740782132
Kurckoo,1377.0448084882985
Deratero,1376.9734825691742
Navio,1376.8444470707343
Adm,1376.7989655818992
SavorWolf,1376.793361310634
Geller,1376.7460958379622
Trez,1376.7291693625314
Larian,1376.7018602701116
qlibali,1376.686471692816
Invent,1376.6436676582823
Ran,1376.5836496088234
prZo,1376.5264951146837
Blade,1376.1775485425612
wejlen,1376.0747701947948
Toxic,1376.0514002294258
Ominator,1375.9984300424878
Motroco,1375.995968053926
Patoy,1375.990492805173
Dragowski,1375.8775250002625
Daejin,1375.867484340893
Ghanix,1375.6806176426103
Lauxio,1375.654600732792
Milo,1375.5421662831045
Athyz,1375.527209865484
Enosh,1375.4444669757495
Ricky,1375.412496586333
Kyleg00d,1375.4073400897175
Bobo,1375.3540953483084
Gennie,1375.3034846332926
Jouzef,1375.055307490867
Thor,1374.974441021075
Terette,1374.934393177365
yjy,1374.9278113163157
Robusto,1374.9228564915345
ion,1374.7499413655346
Valkyrie,1374.731021061389
Huey,1374.7126451798558
Sapot,1374.69354941962
TrAshley,1374.5756899567275
Dethron,1374.5532713568311
Stein,1374.518190754235
Eric,1374.489283007958
Raigos,1374.3894557498584
Frather,1374.2981389678173
ShockPool,1374.2675817423724
Belgianbeast,1374.1879372371625
WildHeart,1374.140723498403
Gamefaced,1374.0490934267525
Ping9,1374.0483441736014
Lunarly,1373.892353756884
Shoolow,1373.648893201778
Broken,1373.580334622833
Shyelander,1373.4876717909217
Anjinho,1373.417553969997
LustMonkey,1373.3744915293494
Yue,1373.3535653526262
Reber,1373.292075744266
Gankkkk,1373.273100355868
Stevenator,1373.2116101754116
TiagoNicolau,1373.140645801595
Floppy,1373.043766194789
Comeback,1373.0396663019917
Hakkou,1373.0049692764426
Promise0,1372.9709964688568
Mallek,1372.8160937013872
Parramore,1372.6976998349728
Hidon,1372.611114164694
Kebes,1372.5371973685676
Samanan,1372.4952094757923
Horizon,1372.483029993506
ZMT,1372.277830309438
Cephei,1372.2676420939874
Steellar,1372.2105131170288
BrokenSword,1372.075475650263
EXLTRIKZ,1372.0420426190176
Khaendis,1371.9908278059015
Waffles,1371.9470632376122
Apelsin,1371.9190229895592
Symebo,1371.8661032266946
Revelate,1371.8361727215945
Shupian,1371.830845863469
Kernel,1371.7183193770577
Tommy,1371.6337245631655
Hyper,1371.595219859625
Holo,1371.5701901996902
Finnry,1371.553205881797
KouZZe,1371.433848742248
Youca,1371.3498981540358
Reine,1371.317361841825
Caltys,1371.2160182641128
Makishy,1371.1976363051149
Galers,1371.163823961379
Helaz,1371.1191159878297
Ringer,1371.0561196313142
aPdrone,1371.0244605690357
Cuest1oN,1370.8767746622827
S1CKZ,1370.7786989104984
GeeGee,1370.6583795517183
DAMKEX,1370.4703785891934
Somesort,1370.4311103314276
Surgeon,1370.3684468965707
1Curioso,1370.358461677816
Carnage,1370.2656464135375
Impulse,1370.183904111237
Quach,1370.0730171488804
Xeydon,1370.0658053452871
DDD,1370.0037135471664
ayy paps,1369.9804502868346
Crayzee,1369.9787168393968
PTS,1369.9057988512727
Akalos,1369.864101259065
Mags,1369.8463608540171
Aetinoth,1369.8309274521755
Krewl,1369.7616447593034
Skream,1369.7574385434818
M6msu,1369.689829011327
Revolved,1369.5958160403777
butter fungers,1369.5634051770617
Cotonette,1369.5264513927332
Jumbo,1369.4368462535854
BitterBit,1369.3764861573843
iybc9o2 q,1369.3629513343542
Caucha,1369.3536407746076
L1nops,1369.3081923201378
TwoN,1369.2751538638245
Junder,1369.2216283004263
Felkros,1369.1998079669158
Alec,1369.075565747898
Mixtsure,1368.9687809431916
Weidi,1368.915412082712
Nova,1368.8216565914129
Skewer,1368.717082421526
Tsuneo,1368.391185298644
Snow,1368.3822334410186
Waker,1368.3565424135372
Gonti,1368.151328373158
Rizza,1367.858936953016
Rockstar,1367.8151404628356
Niko3333,1367.792827147004
Tirex,1367.6131177315535
Krakeer,1367.5917339594184
Y x,1367.5876804242916
Syuan,1367.5695904015734
Mido,1367.5469898603365
Colden,1367.5037807545614
Lansen,1367.2424266033793
KoKo,1367.1710713082211
Rohammers,1367.1077286662016
GEPARD,1367.0420610655324
AD,1366.9494563457226
Shy,1366.7823156678735
jokaa,1366.5704057637229
Fourex,1366.5425772044314
ROCKBOOM,1366.4542387801148
Smusi,1366.4218296394936
Siwoo,1366.4214387934935
chips,1366.3294447399037
Joinlav,1365.94461712564
Mistt,1365.8809645759989
Kanji,1365.8712433040607
Vendetta,1365.8325649086628
GDX,1365.7888562005244
Shaker,1365.6531359711753
Maat,1365.5631433542314
Ryuto,1365.5007521905827
Ralf,1365.4926491852502
PewPewSolari,1365.0238158791449
Karisas,1365.007872899345
Dandriel,1364.9811736842305
EdbyK,1364.9667808142167
Migrove,1364.8701198420456
Akyro,1364.8366240365262
Traitor,1364.7401353883224
Maskas,1364.5896984896638
Meowing Cat,1364.4950755455636
Davi,1364.2339759479655
Sunbeh,1364.0804129866544
Advanze,1363.93255197468
Flamboozle,1363.8172652580647
PREP,1363.7835316739709
Flif,1363.688998178859
Aglaro,1363.6098868855315
Mafra,1363.5923563492977
Blazerck,1363.5089885672278
Tockimo,1363.44315653568
FiveToEight,1363.3645653760916
Exworm,1363.3357836051869
Zaion,1363.2318848140044
Poofu,1363.2239764318554
ElReYankee,1363.169200254627
Superbia,1363.0106217252735
cooplew14,1362.995487430629
1in,1362.9318906161025
devin,1362.8516444930383
Ady,1362.7964728417478
Bulago,1362.660651405058
Raulitoh,1362.5772978242564
Ichik46,1362.4605260804185
BINS,1362.460521794196
Fragola,1362.4285249574316
Marth,1362.3509292595825
Orion,1362.2300325710312
MystEarth,1361.892994928523
Lotus,1361.8151907043914
Lukwer,1361.6822603612216
Alexandazar,1361.41195658255
Manifest,1361.274762727464
Legato,1361.1615701580365
In4,1361.1148929931433
RotteBengi,1360.8658226205912
Timelord,1360.859746412094
Heartbeat,1360.6535860499523
Necromartin,1360.6420270679223
Dua Lipa,1360.5370844307442
Kocourek,1360.4088787985092
GochuHunter,1360.405961688038
Skewy,1360.386095701283
Makk,1360.3120591797544
Rotrix,1360.3005952315652
Rainnn,1360.29147167519
Luxael,1360.1214968625484
Wilhelm,1359.9422183970632
Kaisie,1359.893120999151
Phoenix,1359.8439466296838
mrcvl,1359.751854684193
Hemal,1359.738970368158
ZKG,1359.6739973224735
Kwashi,1359.5727115688187
androM,1359.5530517923876
suffix,1359.5272308314204
Sorex,1359.374851568262
Pollu,1359.2521235827664
YummiBananas,1359.161159370066
Jimsnop,1359.063080659448
Erlo,1359.0531997937123
Hiyeh,1359.0497203992131
Nazrat,1358.8425265145838
Taco,1358.8375482787542
Juke Jouster,1358.7993714211798
ianno,1358.6334410633656
Tchokez,1358.5967143745404
Elusion,1358.3437398404872
Nashejkz,1358.3241071166965
13Ghost,1358.264262059155
sa11y,1358.1774672683912
Thraex,1358.0676247170868
